account_id,name,address,latest_update_datetime,queue,status
40659,Sophia Rodriguez,"173 Sunset Boulevard, Kilkenny",2025-04-07 04:28:27,LEGAL,HOLD FO
77426,Alex Miller,"136 Elm Street, Dublin",2025-04-07 05:55:11,TRACE,GONEAWAY
20457,Maria Jones,"172 Elm Street, Sligo",2025-04-07 06:38:25,OTHER,ARCHIVED
36291,David Davis,"39 Elm Street, Dublin",2025-04-07 07:39:53,TRACE,GONEAWAY
95230,Sophia Rodriguez,"48 Sunset Boulevard, Limerick",2025-04-07 07:52:52,PAYING,PAY CURR
91331,Olivia Rodriguez,"24 Cedar Lane, Dublin",2025-04-07 08:45:43,INSOLVENCY,INS1
72758,Emma Brown,"197 Oak Street, Dublin",2025-04-07 10:06:15,TRACE,GONEAWAY
68861,Emma Rodriguez,"115 Sunset Boulevard, Cork",2025-04-07 13:19:11,LEGAL,LEG VERIF 2
31658,Alex Wilson,"73 Riverside Drive, Cork",2025-04-07 14:55:19,INSOLVENCY,INS1
89082,Michael Smith,"188 Hillcrest Road, Belfast",2025-04-07 16:12:06,TRACE,GONEAWAY
36459,Sarah Williams,"52 Oak Street, Belfast",2025-04-07 16:15:24,PAYING,PAY CURR
47103,Daniel Davis,"33 Pine Road, Sligo",2025-04-07 18:38:12,PAYING,PAY PROP
78633,James Davis,"20 Maple Avenue, Waterford",2025-04-08 00:14:19,TRACE,GONEAWAY
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-04-08 07:32:23,INSOLVENCY,INSP
51246,Sarah Williams,"142 Oak Street, Limerick",2025-04-08 07:49:50,LEGAL,LEG_TIT
48388,Alex Smith,"63 Hillcrest Road, Limerick",2025-04-08 08:53:41,COLLECTIONS,TELSOLUTIONS4
73634,Daniel Johnson,"43 Hillcrest Road, Waterford",2025-04-08 10:19:23,COLLECTIONS,TELSOLUTIONS4
55044,Emma Wilson,"74 Riverside Drive, Galway",2025-04-08 12:24:58,INSOLVENCY,INS4
44502,Maria Williams,"27 Elm Street, Kilkenny",2025-04-08 13:55:02,LEGAL,LEG VERIF 1
13989,Sophia Rodriguez,"95 Cedar Lane, Dublin",2025-04-08 14:18:06,COLLECTIONS,PAY OVER
17670,Daniel Smith,"186 Hillcrest Road, Cork",2025-04-08 15:05:35,OTHER,ARCHIVED
39643,Emma Davis,"33 Elm Street, Cork",2025-04-08 16:45:58,OTHER,ARCHIVED
54718,Emma Davis,"115 Oak Street, Sligo",2025-04-08 16:54:54,COLLECTIONS,CANCEL4
20233,Michael Davis,"60 Riverside Drive, Belfast",2025-04-08 17:55:05,COLLECTIONS,PRIME_D
86086,Laura Garcia,"68 Pine Road, Sligo",2025-04-08 19:01:35,LEGAL,HOLD FO
29836,John Johnson,"74 Sunset Boulevard, Waterford",2025-04-08 19:47:47,TRACE,GONEAWAY
38621,John Wilson,"37 Maple Avenue, Dublin",2025-04-08 21:29:55,TRACE,GONEAWAY
66755,Laura Martinez,"93 Elm Street, Sligo",2025-04-08 22:48:23,TRACE,GONEAWAY
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-04-09 01:29:58,INSOLVENCY,INSP
47984,Sarah Brown,"111 Riverside Drive, Kilkenny",2025-04-09 03:22:56,PAYING,PAY PROP
57791,James Miller,"118 Hillcrest Road, Sligo",2025-04-09 06:39:59,TRACE,GONEAWAY
54341,Michael Davis,"164 Maple Avenue, Belfast",2025-04-09 06:48:53,PAYING,PAY PROP
17232,Laura Wilson,"71 Cedar Lane, Waterford",2025-04-09 08:28:49,TRACE,GONEAWAY
60001,Alex Brown,"57 Cedar Lane, Kilkenny",2025-04-09 08:57:43,TRACE,GONEAWAY
61934,Sarah Johnson,"36 Maple Avenue, Cork",2025-04-09 16:20:11,INSOLVENCY,INS2
42371,David Williams,"102 Elm Street, Belfast",2025-04-09 16:55:45,SETTLED,SETTLED
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-04-09 17:08:12,COLLECTIONS,TELSOLUTIONS4
23982,James Jones,"81 Pine Road, Kilkenny",2025-04-09 17:45:35,LEGAL,HOLD FO
74428,Laura Martinez,"15 Cedar Lane, Kilkenny",2025-04-09 19:07:17,PAYING,PAY CURR
46986,James Martinez,"81 Hillcrest Road, Belfast",2025-04-09 22:30:09,TRACE,GONEAWAY
27543,John Jones,"90 Elm Street, Kilkenny",2025-04-09 22:32:36,PAYING,PAY CURR
52017,Maria Wilson,"152 Riverside Drive, Sligo",2025-04-12 00:40:03,OTHER,ARCHIVED
52436,Michael Rodriguez,"82 Elm Street, Waterford",2025-04-12 03:59:16,SETTLED,SETTLED
95157,Emma Jones,"67 Elm Street, Galway",2025-04-12 05:40:48,TRACE,GONEAWAY
10869,John Williams,"5 Hillcrest Road, Dublin",2025-04-12 07:55:01,COLLECTIONS,PRIME_D
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-04-12 14:23:21,COLLECTIONS,PRIME_D
42371,David Williams,"102 Elm Street, Belfast",2025-04-12 14:44:00,SETTLED,SETTLED
73980,Laura Martinez,"92 Cedar Lane, Limerick",2025-04-12 18:33:29,SETTLED,SETTLED
42494,Olivia Rodriguez,"146 Pine Road, Waterford",2025-04-12 18:40:32,LEGAL,HOLD FO
78987,Maria Smith,"55 Oak Street, Limerick",2025-04-12 20:32:30,PAYING,PAY PROP
37628,Maria Johnson,"30 Pine Road, Cork",2025-04-12 22:36:11,COLLECTIONS,PRIME
45495,Michael Smith,"140 Elm Street, Kilkenny",2025-04-13 03:01:12,PAYING,PAY PROP
60048,Sophia Williams,"132 Hillcrest Road, Waterford",2025-04-13 03:21:04,TRACE,GONEAWAY
16077,Alex Jones,"35 Riverside Drive, Waterford",2025-04-13 06:36:45,COLLECTIONS,CANCEL4
49823,Alex Jones,"1 Maple Avenue, Belfast",2025-04-13 07:12:18,TRACE,GONEAWAY
98172,Emma Williams,"110 Cedar Lane, Limerick",2025-04-13 07:59:50,PAYING,PAY PROP
95157,Emma Jones,"67 Elm Street, Galway",2025-04-13 08:39:54,COLLECTIONS,CASSIST2
95599,Michael Wilson,"70 Maple Avenue, Sligo",2025-04-13 09:16:29,COLLECTIONS,PRIME
98298,Sarah Williams,"118 Elm Street, Cork",2025-04-13 10:46:29,TRACE,GONEAWAY
52087,Maria Brown,"120 Hillcrest Road, Belfast",2025-04-13 14:51:17,OTHER,ARCHIVED
62495,Olivia Miller,"154 Elm Street, Limerick",2025-04-13 16:23:13,TRACE,GONEAWAY
89178,Daniel Garcia,"76 Cedar Lane, Galway",2025-04-13 19:01:51,LEGAL,LEG_NOT
40079,Sarah Wilson,"112 Elm Street, Belfast",2025-04-13 20:09:49,COLLECTIONS,CASSIST2
15004,Sarah Martinez,"4 Hillcrest Road, Limerick",2025-04-13 20:35:52,SETTLED,SETTLED
71914,Daniel Johnson,"76 Riverside Drive, Belfast",2025-04-13 23:40:04,OTHER,ARCHIVED
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-04-14 17:24:37,INSOLVENCY,INS1
66158,Emma Martinez,"99 Cedar Lane, Waterford",2025-04-15 01:22:11,PAYING,PAY PROP
92669,John Davis,"72 Pine Road, Kilkenny",2025-04-15 02:48:09,SETTLED,SETTLED
69313,Alex Davis,"143 Riverside Drive, Cork",2025-04-15 03:03:19,PAYING,PAY CURR
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-04-15 04:13:35,INSOLVENCY,INSP
30496,John Wilson,"28 Riverside Drive, Galway",2025-04-15 05:21:32,LEGAL,LEG VERIF 2
44476,David Martinez,"26 Cedar Lane, Cork",2025-04-15 05:44:22,OTHER,ARCHIVED
19372,Michael Johnson,"33 Maple Avenue, Belfast",2025-04-15 10:04:38,LEGAL,HOLD FO
44502,Maria Williams,"27 Elm Street, Kilkenny",2025-04-15 11:00:15,SETTLED,SETTLED
13484,Maria Davis,"129 Cedar Lane, Galway",2025-04-15 11:22:50,INSOLVENCY,INS3
37798,Sarah Wilson,"54 Elm Street, Cork",2025-04-15 12:58:20,COLLECTIONS,TELSOLUTIONS1
44289,Michael Miller,"68 Riverside Drive, Galway",2025-04-15 13:13:33,INSOLVENCY,INS2
54549,Olivia Miller,"41 Hillcrest Road, Kilkenny",2025-04-15 13:47:00,INSOLVENCY,INSP
17821,Daniel Williams,"88 Cedar Lane, Limerick",2025-04-15 15:09:25,OTHER,ARCHIVED
14184,Olivia Jones,"24 Oak Street, Dublin",2025-04-15 16:43:01,TRACE,GONEAWAY
47532,Sophia Jones,"89 Riverside Drive, Sligo",2025-04-15 17:36:19,SETTLED,SETTLED
69791,Michael Rodriguez,"160 Maple Avenue, Belfast",2025-04-15 19:22:51,PAYING,PAY CURR
62836,Sarah Brown,"85 Pine Road, Sligo",2025-04-15 19:44:31,SETTLED,SETTLED
35504,Daniel Garcia,"53 Cedar Lane, Kilkenny",2025-04-15 20:59:04,OTHER,ARCHIVED
40198,Alex Williams,"6 Maple Avenue, Kilkenny",2025-04-15 23:22:49,LEGAL,HOLD FO
15248,Maria Martinez,"86 Elm Street, Belfast",2025-04-16 21:15:41,COLLECTIONS,PAY OVER
77917,Laura Miller,"68 Hillcrest Road, Sligo",2025-04-17 00:20:01,INSOLVENCY,INS3
18486,Olivia Rodriguez,"20 Oak Street, Dublin",2025-04-17 00:53:58,LEGAL,HOLD FO
69313,Alex Davis,"143 Riverside Drive, Cork",2025-04-17 02:54:36,SETTLED,SETTLED
37628,Maria Johnson,"30 Pine Road, Cork",2025-04-17 03:11:31,LEGAL,HOLD FO
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-04-17 03:33:09,INSOLVENCY,INSP
78633,James Davis,"20 Maple Avenue, Waterford",2025-04-17 04:01:59,LEGAL,HOLD FO
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-04-17 04:20:13,SETTLED,SETTLED
52087,Maria Brown,"120 Hillcrest Road, Belfast",2025-04-17 05:17:36,PAYING,PAY PROP
18838,Alex Martinez,"163 Elm Street, Limerick",2025-04-17 05:51:11,COLLECTIONS,PAY OVER
66755,Laura Martinez,"93 Elm Street, Sligo",2025-04-17 08:03:13,COLLECTIONS,PRIME_D
23382,David Garcia,"142 Hillcrest Road, Galway",2025-04-17 09:53:44,SETTLED,SETTLED
25000,Maria Martinez,"48 Elm Street, Galway",2025-04-17 10:03:03,LEGAL,LEG_NOT
90467,Laura Williams,"8 Maple Avenue, Galway",2025-04-17 10:43:29,COLLECTIONS,PRIME_D
16198,Laura Williams,"167 Elm Street, Limerick",2025-04-17 12:43:56,LEGAL,LEG_NOT
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-04-17 17:10:55,LEGAL,LEG_NOT
55992,John Miller,"18 Sunset Boulevard, Galway",2025-04-17 19:30:54,LEGAL,LEG VERIF 2
39175,Laura Wilson,"123 Elm Street, Kilkenny",2025-04-17 20:12:22,SETTLED,SETTLED
17948,Alex Martinez,"128 Riverside Drive, Kilkenny",2025-04-17 22:09:12,PAYING,PAY CURR
17821,Daniel Williams,"88 Cedar Lane, Limerick",2025-04-17 23:41:16,OTHER,ARCHIVED
52087,Maria Brown,"120 Hillcrest Road, Belfast",2025-04-18 04:11:36,LEGAL,LEG_NOT
19523,Michael Wilson,"179 Elm Street, Sligo",2025-04-18 14:51:47,PAYING,PAY CURR
93890,Maria Smith,"163 Riverside Drive, Cork",2025-04-18 19:44:13,INSOLVENCY,INS2
82095,Sophia Johnson,"114 Riverside Drive, Galway",2025-04-21 02:22:32,PAYING,PAY CURR
46588,Laura Miller,"68 Cedar Lane, Dublin",2025-04-21 09:57:42,PAYING,PAY CURR
57819,John Garcia,"141 Elm Street, Sligo",2025-04-21 10:31:31,INSOLVENCY,INSP
90213,Laura Smith,"33 Riverside Drive, Kilkenny",2025-04-21 11:17:19,LEGAL,HOLD FO
70180,Michael Garcia,"19 Oak Street, Galway",2025-04-21 12:57:56,COLLECTIONS,CANCEL2
39453,James Smith,"166 Cedar Lane, Limerick",2025-04-21 13:02:29,LEGAL,LEG VERIF 2
40079,Sarah Wilson,"112 Elm Street, Belfast",2025-04-21 14:37:18,TRACE,GONEAWAY
77145,Michael Williams,"7 Cedar Lane, Cork",2025-04-21 15:09:19,COLLECTIONS,CANCEL2
85466,David Williams,"131 Cedar Lane, Dublin",2025-04-21 20:54:45,SETTLED,SETTLED
29836,John Johnson,"74 Sunset Boulevard, Waterford",2025-04-21 23:41:41,OTHER,ARCHIVED
82324,David Smith,"60 Maple Avenue, Limerick",2025-04-22 01:25:21,LEGAL,LEG VERIF 2
62106,Laura Brown,"183 Riverside Drive, Galway",2025-04-22 01:55:36,OTHER,ARCHIVED
44289,Michael Miller,"68 Riverside Drive, Galway",2025-04-22 08:31:36,COLLECTIONS,PAY OVER
17993,Alex Smith,"170 Sunset Boulevard, Belfast",2025-04-22 08:41:44,INSOLVENCY,INS2
86013,Daniel Smith,"124 Sunset Boulevard, Belfast",2025-04-22 11:39:10,OTHER,ARCHIVED
62377,Olivia Brown,"156 Pine Road, Sligo",2025-04-22 12:54:11,INSOLVENCY,INS1
48606,John Martinez,"33 Elm Street, Waterford",2025-04-22 14:36:08,SETTLED,SETTLED
17948,Alex Martinez,"128 Riverside Drive, Kilkenny",2025-04-22 15:32:56,LEGAL,LEG_NOT
78528,Laura Rodriguez,"120 Pine Road, Belfast",2025-04-22 16:53:41,LEGAL,LEG VERIF 2
58984,Daniel Brown,"123 Pine Road, Cork",2025-04-22 18:01:04,INSOLVENCY,INSP
58473,Sophia Brown,"162 Elm Street, Galway",2025-04-22 19:52:47,PAYING,PAY PROP
55200,Maria Johnson,"134 Elm Street, Galway",2025-04-22 22:45:55,COLLECTIONS,CANCEL2
31463,Sarah Garcia,"113 Hillcrest Road, Galway",2025-04-22 22:50:59,OTHER,ARCHIVED
45393,Emma Wilson,"84 Sunset Boulevard, Galway",2025-04-22 23:01:22,SETTLED,SETTLED
87813,Olivia Johnson,"55 Hillcrest Road, Galway",2025-04-22 23:03:47,OTHER,ARCHIVED
77013,Emma Garcia,"137 Sunset Boulevard, Waterford",2025-04-23 00:12:59,INSOLVENCY,INS4
26742,Laura Miller,"18 Maple Avenue, Waterford",2025-04-23 03:09:24,LEGAL,LEG_NOT
82324,David Smith,"60 Maple Avenue, Limerick",2025-04-23 07:01:50,LEGAL,LEG_TIT
14006,James Johnson,"124 Maple Avenue, Galway",2025-04-23 10:25:51,PAYING,PAY PROP
97132,Sophia Jones,"183 Oak Street, Belfast",2025-04-23 10:52:05,LEGAL,LEG_TIT
39966,Alex Johnson,"2 Riverside Drive, Limerick",2025-04-23 11:24:33,PAYING,PAY CURR
13883,David Smith,"74 Sunset Boulevard, Cork",2025-04-23 22:12:06,LEGAL,LEG_TIT
82324,David Smith,"60 Maple Avenue, Limerick",2025-04-24 01:13:15,LEGAL,LEG_NOT
22047,James Jones,"37 Sunset Boulevard, Belfast",2025-04-24 11:10:35,COLLECTIONS,CANCEL2
61550,Maria Brown,"98 Riverside Drive, Galway",2025-04-24 11:50:19,PAYING,PAY CURR
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-04-24 17:36:58,SETTLED,SETTLED
60199,Sophia Brown,"114 Sunset Boulevard, Limerick",2025-04-25 00:01:30,INSOLVENCY,INS1
15757,Sophia Williams,"79 Sunset Boulevard, Dublin",2025-04-25 00:42:26,SETTLED,SETTLED
98794,Sarah Martinez,"10 Maple Avenue, Cork",2025-04-25 05:18:51,OTHER,ARCHIVED
42252,Sophia Johnson,"150 Sunset Boulevard, Kilkenny",2025-04-25 05:47:52,COLLECTIONS,PRIME
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-04-25 09:18:22,INSOLVENCY,INS2
87432,John Martinez,"107 Pine Road, Dublin",2025-04-25 11:36:36,SETTLED,SETTLED
79279,James Martinez,"190 Oak Street, Galway",2025-04-25 12:00:31,OTHER,ARCHIVED
13356,James Jones,"85 Cedar Lane, Cork",2025-04-25 12:07:41,COLLECTIONS,PAY OVER
61582,David Garcia,"77 Riverside Drive, Belfast",2025-04-25 13:25:17,TRACE,GONEAWAY
32552,Sophia Smith,"145 Cedar Lane, Cork",2025-04-25 13:59:41,INSOLVENCY,INSP
39116,Olivia Johnson,"62 Oak Street, Cork",2025-04-25 14:04:50,COLLECTIONS,PAY OVER
75042,Sophia Jones,"52 Cedar Lane, Limerick",2025-04-25 14:39:17,TRACE,GONEAWAY
32252,Michael Brown,"111 Elm Street, Belfast",2025-04-25 15:16:51,COLLECTIONS,PRIME_D
11916,John Miller,"42 Cedar Lane, Kilkenny",2025-04-25 18:08:35,SETTLED,SETTLED
84211,John Garcia,"23 Maple Avenue, Dublin",2025-04-25 19:19:42,PAYING,PAY PROP
18838,Alex Martinez,"163 Elm Street, Limerick",2025-04-26 01:07:55,TRACE,GONEAWAY
32552,Sophia Smith,"145 Cedar Lane, Cork",2025-04-26 03:17:06,INSOLVENCY,INSP
46662,Michael Johnson,"87 Elm Street, Kilkenny",2025-04-26 03:53:31,OTHER,ARCHIVED
61708,John Davis,"142 Elm Street, Dublin",2025-04-26 04:02:12,SETTLED,SETTLED
66216,Sophia Smith,"182 Pine Road, Limerick",2025-04-26 05:35:38,LEGAL,LEG VERIF 1
98909,Michael Rodriguez,"83 Maple Avenue, Limerick",2025-04-26 05:52:01,PAYING,PAY PROP
55558,James Wilson,"110 Sunset Boulevard, Sligo",2025-04-26 07:12:18,COLLECTIONS,PAY OVER
85922,John Rodriguez,"94 Pine Road, Sligo",2025-04-26 09:03:22,OTHER,ARCHIVED
90725,David Williams,"35 Oak Street, Cork",2025-04-26 15:24:47,LEGAL,LEG VERIF 1
97280,Maria Wilson,"104 Oak Street, Galway",2025-04-26 16:53:24,LEGAL,LEG VERIF 1
98254,Sarah Rodriguez,"3 Pine Road, Sligo",2025-04-26 19:16:01,INSOLVENCY,INS3
98298,Sarah Williams,"118 Elm Street, Cork",2025-04-26 19:32:26,TRACE,GONEAWAY
14117,Sophia Jones,"44 Cedar Lane, Dublin",2025-04-26 20:05:23,TRACE,GONEAWAY
90869,David Jones,"143 Sunset Boulevard, Waterford",2025-04-26 23:08:04,COLLECTIONS,TELSOLUTIONS4
86086,Laura Garcia,"68 Pine Road, Sligo",2025-04-27 00:28:04,INSOLVENCY,INSP
91712,Maria Martinez,"181 Maple Avenue, Dublin",2025-04-27 02:48:09,OTHER,ARCHIVED
25073,John Davis,"156 Elm Street, Galway",2025-04-27 02:51:26,COLLECTIONS,PAY OVER
54765,Daniel Johnson,"88 Maple Avenue, Galway",2025-04-27 05:05:58,LEGAL,LEG_TIT
98794,Sarah Martinez,"10 Maple Avenue, Cork",2025-04-27 06:13:48,LEGAL,LEG_TIT
21707,Michael Rodriguez,"81 Pine Road, Dublin",2025-04-27 08:24:14,SETTLED,SETTLED
58244,Emma Wilson,"6 Hillcrest Road, Limerick",2025-04-27 10:22:57,INSOLVENCY,INS4
40540,Daniel Martinez,"168 Pine Road, Cork",2025-04-27 11:48:19,COLLECTIONS,PAY OVER
82007,Sarah Williams,"99 Oak Street, Cork",2025-04-27 11:49:50,PAYING,PAY CURR
52017,Maria Wilson,"152 Riverside Drive, Sligo",2025-04-27 14:49:06,OTHER,ARCHIVED
35504,Daniel Garcia,"53 Cedar Lane, Kilkenny",2025-04-27 17:08:21,LEGAL,HOLD FO
86013,Daniel Smith,"124 Sunset Boulevard, Belfast",2025-04-27 21:49:28,SETTLED,SETTLED
72838,Laura Martinez,"18 Elm Street, Waterford",2025-04-27 22:56:08,INSOLVENCY,INS3
35504,Daniel Garcia,"53 Cedar Lane, Kilkenny",2025-04-27 23:46:13,PAYING,PAY CURR
71914,Daniel Johnson,"76 Riverside Drive, Belfast",2025-04-28 03:27:05,SETTLED,SETTLED
41740,John Johnson,"78 Cedar Lane, Dublin",2025-04-28 03:33:29,LEGAL,LEG_NOT
97661,Laura Williams,"148 Oak Street, Limerick",2025-04-28 06:04:42,LEGAL,LEG VERIF 2
52436,Michael Rodriguez,"82 Elm Street, Waterford",2025-04-28 06:15:39,PAYING,PAY PROP
44289,Michael Miller,"68 Riverside Drive, Galway",2025-04-28 08:24:53,OTHER,ARCHIVED
27620,Daniel Wilson,"79 Sunset Boulevard, Sligo",2025-04-28 09:07:01,SETTLED,SETTLED
77013,Emma Garcia,"137 Sunset Boulevard, Waterford",2025-04-28 09:24:49,INSOLVENCY,INS4
93809,Sophia Brown,"68 Riverside Drive, Dublin",2025-04-28 09:30:58,TRACE,GONEAWAY
46992,James Williams,"15 Cedar Lane, Dublin",2025-04-28 10:52:08,LEGAL,LEG VERIF 2
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-04-28 11:04:29,LEGAL,LEG VERIF 1
69313,Alex Davis,"143 Riverside Drive, Cork",2025-04-28 14:17:04,SETTLED,SETTLED
77917,Laura Miller,"68 Hillcrest Road, Sligo",2025-04-28 15:08:25,PAYING,PAY PROP
95997,Michael Martinez,"118 Elm Street, Waterford",2025-04-28 16:46:44,TRACE,GONEAWAY
77395,Olivia Jones,"178 Riverside Drive, Kilkenny",2025-04-28 20:47:32,SETTLED,SETTLED
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-04-28 23:10:08,PAYING,PAY PROP
23982,James Jones,"81 Pine Road, Kilkenny",2025-04-28 23:53:17,PAYING,PAY CURR
30531,Sarah Garcia,"107 Sunset Boulevard, Waterford",2025-04-29 00:42:35,SETTLED,SETTLED
62495,Olivia Miller,"154 Elm Street, Limerick",2025-04-29 01:14:55,SETTLED,SETTLED
93809,Sophia Brown,"68 Riverside Drive, Dublin",2025-04-29 01:55:45,PAYING,PAY PROP
96772,Laura Brown,"127 Oak Street, Dublin",2025-04-29 02:46:50,SETTLED,SETTLED
13206,Michael Brown,"71 Hillcrest Road, Sligo",2025-04-29 03:07:11,TRACE,GONEAWAY
17821,Daniel Williams,"88 Cedar Lane, Limerick",2025-04-29 03:20:20,PAYING,PAY PROP
90725,David Williams,"35 Oak Street, Cork",2025-04-29 05:35:38,TRACE,GONEAWAY
60840,James Miller,"74 Riverside Drive, Limerick",2025-04-29 05:46:07,INSOLVENCY,INS3
91712,Maria Martinez,"181 Maple Avenue, Dublin",2025-04-29 06:32:55,OTHER,ARCHIVED
54341,Michael Davis,"164 Maple Avenue, Belfast",2025-04-29 06:55:26,LEGAL,LEG VERIF 1
81634,David Jones,"195 Hillcrest Road, Dublin",2025-04-29 08:34:51,INSOLVENCY,INS1
47984,Sarah Brown,"111 Riverside Drive, Kilkenny",2025-04-29 11:49:05,TRACE,GONEAWAY
13206,Michael Brown,"71 Hillcrest Road, Sligo",2025-04-29 12:43:13,OTHER,ARCHIVED
34629,Alex Martinez,"67 Sunset Boulevard, Galway",2025-04-29 19:56:37,PAYING,PAY CURR
21489,Daniel Jones,"50 Riverside Drive, Galway",2025-04-29 20:26:18,SETTLED,SETTLED
71242,James Davis,"9 Hillcrest Road, Kilkenny",2025-04-30 03:12:15,PAYING,PAY PROP
90467,Laura Williams,"8 Maple Avenue, Galway",2025-04-30 03:12:46,COLLECTIONS,CASSIST2
77145,Michael Williams,"7 Cedar Lane, Cork",2025-04-30 07:16:14,PAYING,PAY CURR
15248,Maria Martinez,"86 Elm Street, Belfast",2025-04-30 18:17:23,LEGAL,HOLD FO
77426,Alex Miller,"136 Elm Street, Dublin",2025-04-30 18:46:24,SETTLED,SETTLED
32552,Sophia Smith,"145 Cedar Lane, Cork",2025-04-30 19:08:08,OTHER,ARCHIVED
31933,David Williams,"15 Elm Street, Cork",2025-04-30 20:42:48,SETTLED,SETTLED
23780,David Williams,"197 Hillcrest Road, Cork",2025-04-30 23:05:18,TRACE,GONEAWAY
86086,Laura Garcia,"68 Pine Road, Sligo",2025-05-01 00:01:14,OTHER,ARCHIVED
26514,Sophia Smith,"135 Sunset Boulevard, Limerick",2025-05-01 02:36:00,SETTLED,SETTLED
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-05-01 03:28:53,COLLECTIONS,CASSIST2
59639,Emma Miller,"19 Riverside Drive, Dublin",2025-05-01 11:12:04,OTHER,ARCHIVED
30943,Sarah Brown,"85 Sunset Boulevard, Dublin",2025-05-01 12:31:36,OTHER,ARCHIVED
67396,Maria Johnson,"32 Riverside Drive, Sligo",2025-05-01 13:18:47,PAYING,PAY CURR
88706,Laura Williams,"49 Elm Street, Kilkenny",2025-05-01 13:23:55,LEGAL,HOLD FO
48880,Alex Martinez,"85 Pine Road, Kilkenny",2025-05-01 13:37:53,SETTLED,SETTLED
91435,David Smith,"2 Sunset Boulevard, Dublin",2025-05-01 15:36:56,PAYING,PAY CURR
81634,David Jones,"195 Hillcrest Road, Dublin",2025-05-01 17:36:53,TRACE,GONEAWAY
29593,Laura Jones,"9 Cedar Lane, Dublin",2025-05-01 19:49:49,SETTLED,SETTLED
71125,John Brown,"136 Maple Avenue, Kilkenny",2025-05-01 20:02:58,PAYING,PAY PROP
47532,Sophia Jones,"89 Riverside Drive, Sligo",2025-05-01 22:51:11,SETTLED,SETTLED
62106,Laura Brown,"183 Riverside Drive, Galway",2025-05-02 02:41:32,TRACE,GONEAWAY
48606,John Martinez,"33 Elm Street, Waterford",2025-05-02 09:16:32,LEGAL,LEG_NOT
34083,Michael Davis,"37 Hillcrest Road, Cork",2025-05-02 11:43:29,TRACE,GONEAWAY
54275,Alex Jones,"90 Oak Street, Sligo",2025-05-02 18:14:23,SETTLED,SETTLED
28382,Daniel Miller,"64 Maple Avenue, Kilkenny",2025-05-03 01:20:37,SETTLED,SETTLED
97918,Daniel Smith,"123 Riverside Drive, Sligo",2025-05-03 02:28:57,LEGAL,LEG VERIF 2
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-05-03 03:11:04,LEGAL,LEG VERIF 1
82269,Maria Martinez,"175 Oak Street, Galway",2025-05-03 04:16:51,COLLECTIONS,PRIME
32998,James Wilson,"1 Elm Street, Galway",2025-05-03 06:42:11,OTHER,ARCHIVED
16198,Laura Williams,"167 Elm Street, Limerick",2025-05-03 09:34:41,LEGAL,LEG VERIF 1
97730,Olivia Smith,"186 Sunset Boulevard, Limerick",2025-05-03 10:52:18,TRACE,GONEAWAY
62595,Sarah Davis,"25 Pine Road, Sligo",2025-05-03 11:09:19,COLLECTIONS,PRIME_D
37988,Olivia Martinez,"80 Sunset Boulevard, Belfast",2025-05-03 18:15:35,TRACE,GONEAWAY
85241,Emma Brown,"57 Maple Avenue, Kilkenny",2025-05-03 20:08:43,OTHER,ARCHIVED
36313,David Smith,"102 Sunset Boulevard, Sligo",2025-05-03 20:16:15,INSOLVENCY,INS4
20457,Maria Jones,"172 Elm Street, Sligo",2025-05-03 21:20:30,INSOLVENCY,INS4
12247,Laura Smith,"200 Pine Road, Dublin",2025-05-03 21:20:48,PAYING,PAY CURR
52697,Sarah Davis,"39 Hillcrest Road, Sligo",2025-05-03 22:23:16,COLLECTIONS,TELSOLUTIONS4
11916,John Miller,"42 Cedar Lane, Kilkenny",2025-05-04 02:01:31,OTHER,ARCHIVED
55047,James Martinez,"78 Pine Road, Waterford",2025-05-04 03:49:57,COLLECTIONS,CANCEL2
46545,David Davis,"101 Sunset Boulevard, Waterford",2025-05-04 04:54:14,INSOLVENCY,INS4
88333,Olivia Brown,"145 Riverside Drive, Belfast",2025-05-04 05:58:54,SETTLED,SETTLED
10869,John Williams,"5 Hillcrest Road, Dublin",2025-05-04 06:32:49,PAYING,PAY PROP
80451,Sophia Wilson,"3 Hillcrest Road, Cork",2025-05-04 06:38:20,LEGAL,HOLD FO
47801,John Johnson,"44 Cedar Lane, Dublin",2025-05-04 06:50:14,LEGAL,HOLD FO
67504,Sophia Martinez,"130 Pine Road, Dublin",2025-05-04 10:16:44,PAYING,PAY PROP
95324,Emma Brown,"136 Cedar Lane, Sligo",2025-05-04 11:32:30,OTHER,ARCHIVED
