account_id,name,address,latest_update_datetime,queue,status
40987,Sophia Martinez,"72 Pine Road, Cork",2025-06-14 08:52:01,COLLECTIONS,TELSOLUTIONS1
46588,Laura Miller,"68 Cedar Lane, Dublin",2025-07-12 05:31:10,COLLECTIONS,CANCEL2
62377,Olivia Brown,"156 Pine Road, Sligo",2025-03-02 18:57:36,COLLECTIONS,CASSIST2
85441,John Garcia,"125 Hillcrest Road, Sligo",2025-08-11 20:56:23,COLLECTIONS,CASSIST2
48354,Michael Smith,"186 Sunset Boulevard, Kilkenny",2025-08-11 00:35:24,LEGAL,LEG VERIF 2
89612,Daniel Jones,"194 Cedar Lane, Cork",2025-07-06 05:24:19,COLLECTIONS,CANCEL2
13787,Laura Wilson,"88 Elm Street, Cork",2025-07-19 22:46:47,COLLECTIONS,PRIME_D
34650,Daniel Miller,"37 Elm Street, Belfast",2025-07-15 19:12:18,COLLECTIONS,CASSIST2
46986,James Martinez,"81 Hillcrest Road, Belfast",2025-05-30 22:44:51,LEGAL,LEG_NOT
11352,Alex Johnson,"38 Hillcrest Road, Sligo",2025-11-09 01:06:17,LEGAL,LEG_TIT
81029,Michael Garcia,"163 Elm Street, Waterford",2025-02-05 02:45:11,COLLECTIONS,CASSIST2
69313,Alex Davis,"143 Riverside Drive, Cork",2025-07-10 10:30:35,LEGAL,LEG_TIT
31658,Alex Wilson,"73 Riverside Drive, Cork",2025-09-14 04:51:50,COLLECTIONS,PAY OVER
92669,John Davis,"72 Pine Road, Kilkenny",2025-01-14 14:47:07,LEGAL,LEG VERIF 1
29623,James Smith,"134 Riverside Drive, Waterford",2025-01-13 13:42:04,COLLECTIONS,PAY OVER
74670,Laura Rodriguez,"189 Maple Avenue, Galway",2025-09-01 00:38:01,LEGAL,LEG VERIF 2
46155,Sophia Smith,"130 Cedar Lane, Galway",2025-01-11 22:39:42,LEGAL,HOLD FO
19099,Michael Smith,"93 Pine Road, Waterford",2025-11-03 17:03:19,LEGAL,LEG_TIT
30817,Daniel Johnson,"134 Hillcrest Road, Limerick",2025-10-28 20:26:40,LEGAL,LEG_TIT
50515,Sarah Miller,"153 Pine Road, Limerick",2025-10-20 02:39:49,LEGAL,LEG VERIF 1
97989,David Williams,"177 Pine Road, Kilkenny",2025-10-13 15:51:39,LEGAL,HOLD FO
27800,Olivia Davis,"28 Sunset Boulevard, Waterford",2025-10-08 23:58:04,LEGAL,LEG_NOT
42252,Sophia Johnson,"150 Sunset Boulevard, Kilkenny",2025-10-08 19:42:49,COLLECTIONS,TELSOLUTIONS4
44060,Sarah Davis,"151 Cedar Lane, Kilkenny",2025-10-08 16:10:53,LEGAL,LEG_NOT
32687,Michael Wilson,"97 Cedar Lane, Dublin",2025-06-29 15:30:27,COLLECTIONS,TELSOLUTIONS1
66755,Laura Martinez,"93 Elm Street, Sligo",2025-05-06 04:19:30,LEGAL,LEG_NOT
90869,David Jones,"143 Sunset Boulevard, Waterford",2025-08-25 19:18:22,LEGAL,LEG_TIT
90725,David Williams,"35 Oak Street, Cork",2025-08-06 14:01:45,LEGAL,LEG VERIF 1
77145,Michael Williams,"7 Cedar Lane, Cork",2025-04-21 15:09:19,COLLECTIONS,CANCEL2
77426,Alex Miller,"136 Elm Street, Dublin",2025-10-03 03:13:23,LEGAL,LEG_NOT
48786,Sophia Martinez,"56 Hillcrest Road, Dublin",2025-07-13 07:01:19,COLLECTIONS,CANCEL4
66106,Michael Davis,"56 Pine Road, Galway",2025-07-27 15:06:22,LEGAL,HOLD FO
67303,Laura Smith,"145 Cedar Lane, Belfast",2024-12-20 10:40:54,COLLECTIONS,TELSOLUTIONS1
39629,Michael Jones,"178 Cedar Lane, Sligo",2025-09-11 01:43:26,LEGAL,LEG_TIT
27789,Laura Johnson,"199 Riverside Drive, Limerick",2025-08-26 09:34:12,COLLECTIONS,PRIME_D
13206,Michael Brown,"71 Hillcrest Road, Sligo",2025-03-19 23:56:32,LEGAL,LEG_TIT
15680,John Miller,"125 Sunset Boulevard, Sligo",2025-07-16 01:45:15,LEGAL,LEG_NOT
88654,Michael Rodriguez,"128 Oak Street, Kilkenny",2024-12-09 03:44:28,COLLECTIONS,PRIME
57417,Daniel Smith,"175 Hillcrest Road, Limerick",2025-06-29 00:53:02,COLLECTIONS,TELSOLUTIONS4
86347,Michael Johnson,"31 Pine Road, Galway",2025-11-15 23:06:15,LEGAL,HOLD FO
19986,Alex Smith,"130 Oak Street, Galway",2025-11-10 05:18:49,LEGAL,LEG_NOT
60048,Sophia Williams,"132 Hillcrest Road, Waterford",2025-01-17 00:11:35,COLLECTIONS,TELSOLUTIONS4
23382,David Garcia,"142 Hillcrest Road, Galway",2025-08-10 02:04:26,LEGAL,LEG VERIF 1
95324,Emma Brown,"136 Cedar Lane, Sligo",2025-11-03 13:50:55,LEGAL,LEG_NOT
85557,James Smith,"69 Oak Street, Kilkenny",2025-10-31 11:58:57,LEGAL,LEG_TIT
59399,Michael Jones,"5 Hillcrest Road, Kilkenny",2025-10-29 07:39:56,COLLECTIONS,PRIME
56961,John Brown,"83 Riverside Drive, Galway",2025-10-27 07:50:05,COLLECTIONS,TELSOLUTIONS1
39643,Emma Davis,"33 Elm Street, Cork",2025-08-31 17:42:09,LEGAL,HOLD FO
26742,Laura Miller,"18 Maple Avenue, Waterford",2025-10-06 09:31:55,COLLECTIONS,PRIME_D
70180,Michael Garcia,"19 Oak Street, Galway",2025-05-09 11:56:56,COLLECTIONS,CANCEL4
84256,Sarah Brown,"185 Elm Street, Waterford",2025-09-24 21:15:33,COLLECTIONS,TELSOLUTIONS4
74104,Sarah Rodriguez,"106 Riverside Drive, Kilkenny",2025-09-16 18:35:35,COLLECTIONS,CANCEL4
37744,Sophia Miller,"115 Oak Street, Limerick",2025-09-16 02:52:34,COLLECTIONS,CANCEL2
52609,Sophia Brown,"53 Pine Road, Limerick",2025-08-25 02:51:43,COLLECTIONS,TELSOLUTIONS4
89313,Olivia Williams,"72 Sunset Boulevard, Sligo",2025-09-01 20:55:34,COLLECTIONS,TELSOLUTIONS1
52017,Maria Wilson,"152 Riverside Drive, Sligo",2025-08-26 15:03:35,LEGAL,LEG_NOT
99694,Sophia Rodriguez,"10 Elm Street, Belfast",2025-06-07 18:49:23,COLLECTIONS,CANCEL4
66158,Emma Martinez,"99 Cedar Lane, Waterford",2025-07-02 11:05:24,COLLECTIONS,CASSIST2
18838,Alex Martinez,"163 Elm Street, Limerick",2025-05-17 09:01:23,COLLECTIONS,TELSOLUTIONS1
96772,Laura Brown,"127 Oak Street, Dublin",2025-05-14 16:23:04,LEGAL,LEG VERIF 1
35401,John Miller,"164 Sunset Boulevard, Belfast",2025-08-03 20:36:05,LEGAL,LEG_NOT
74428,Laura Martinez,"15 Cedar Lane, Kilkenny",2025-07-24 06:09:40,LEGAL,LEG VERIF 1
53017,Daniel Smith,"120 Hillcrest Road, Belfast",2025-07-20 22:18:57,LEGAL,LEG VERIF 2
77917,Laura Miller,"68 Hillcrest Road, Sligo",2024-12-09 06:27:15,COLLECTIONS,CASSIST2
81634,David Jones,"195 Hillcrest Road, Dublin",2025-06-27 19:54:40,LEGAL,LEG_TIT
74228,Sarah Martinez,"44 Sunset Boulevard, Sligo",2025-06-30 16:00:42,LEGAL,LEG VERIF 1
86650,David Rodriguez,"156 Sunset Boulevard, Kilkenny",2025-11-20 09:47:26,COLLECTIONS,CASSIST2
93890,Maria Smith,"163 Riverside Drive, Cork",2025-11-09 22:15:38,COLLECTIONS,PAY OVER
26168,Maria Williams,"120 Cedar Lane, Belfast",2025-07-27 23:07:54,COLLECTIONS,PRIME
15248,Maria Martinez,"86 Elm Street, Belfast",2025-10-25 18:55:58,LEGAL,LEG VERIF 2
14961,John Davis,"179 Riverside Drive, Dublin",2025-07-28 14:20:07,COLLECTIONS,PRIME_D
67701,Alex Brown,"116 Maple Avenue, Waterford",2025-10-20 02:23:33,COLLECTIONS,TELSOLUTIONS4
18486,Olivia Rodriguez,"20 Oak Street, Dublin",2025-09-22 14:57:12,LEGAL,LEG VERIF 1
94606,Sophia Davis,"154 Elm Street, Waterford",2025-05-06 01:19:56,COLLECTIONS,CANCEL2
63368,John Johnson,"56 Elm Street, Limerick",2025-09-13 08:45:27,COLLECTIONS,PRIME_D
80451,Sophia Wilson,"3 Hillcrest Road, Cork",2025-09-05 16:25:31,LEGAL,LEG_NOT
52697,Sarah Davis,"39 Hillcrest Road, Sligo",2025-08-04 01:43:08,COLLECTIONS,PAY OVER
66216,Sophia Smith,"182 Pine Road, Limerick",2025-04-26 05:35:38,LEGAL,LEG VERIF 1
21399,David Williams,"41 Pine Road, Sligo",2025-10-01 21:08:22,LEGAL,LEG VERIF 1
34083,Michael Davis,"37 Hillcrest Road, Cork",2025-09-15 07:33:37,LEGAL,LEG_TIT
86693,James Jones,"164 Cedar Lane, Kilkenny",2025-08-13 15:19:04,LEGAL,LEG VERIF 2
87432,John Martinez,"107 Pine Road, Dublin",2024-12-28 17:07:45,COLLECTIONS,TELSOLUTIONS1
47857,James Garcia,"133 Cedar Lane, Dublin",2024-12-20 07:26:50,LEGAL,HOLD FO
72838,Laura Martinez,"18 Elm Street, Waterford",2025-08-25 00:50:10,LEGAL,LEG VERIF 1
62692,Maria Miller,"186 Maple Avenue, Sligo",2025-04-09 17:08:12,COLLECTIONS,TELSOLUTIONS4
29210,David Brown,"69 Oak Street, Kilkenny",2025-03-13 17:37:05,LEGAL,LEG VERIF 2
73332,Laura Miller,"138 Elm Street, Galway",2025-03-05 15:47:16,COLLECTIONS,TELSOLUTIONS4
86494,Laura Jones,"188 Sunset Boulevard, Dublin",2025-03-05 01:00:45,LEGAL,LEG_NOT
82735,James Smith,"105 Riverside Drive, Limerick",2025-03-05 00:33:56,COLLECTIONS,TELSOLUTIONS1
70629,Michael Rodriguez,"172 Oak Street, Belfast",2025-03-31 13:37:28,COLLECTIONS,CANCEL2
42371,David Williams,"102 Elm Street, Belfast",2025-02-27 08:01:43,COLLECTIONS,CANCEL2
21698,Emma Miller,"48 Cedar Lane, Dublin",2025-02-24 01:37:01,COLLECTIONS,TELSOLUTIONS1
16077,Alex Jones,"35 Riverside Drive, Waterford",2025-11-21 16:18:50,LEGAL,LEG VERIF 2
90540,Maria Brown,"8 Maple Avenue, Galway",2025-11-20 18:41:37,LEGAL,LEG_TIT
25073,John Davis,"156 Elm Street, Galway",2025-11-12 13:16:57,LEGAL,LEG VERIF 2
10869,John Williams,"5 Hillcrest Road, Dublin",2025-11-09 13:39:45,COLLECTIONS,CANCEL4
94714,Sophia Brown,"85 Cedar Lane, Dublin",2025-11-06 18:22:55,COLLECTIONS,PRIME_D
61279,Maria Smith,"51 Maple Avenue, Dublin",2025-11-05 10:25:53,LEGAL,LEG VERIF 1
91658,Olivia Davis,"106 Cedar Lane, Sligo",2025-10-31 00:47:39,COLLECTIONS,TELSOLUTIONS1
17880,Emma Davis,"52 Pine Road, Cork",2025-10-25 15:59:56,COLLECTIONS,CANCEL2
27482,Sophia Smith,"93 Elm Street, Dublin",2025-10-25 07:57:38,LEGAL,LEG_NOT
86015,Sarah Miller,"151 Sunset Boulevard, Kilkenny",2025-10-10 19:40:45,LEGAL,LEG_TIT
54341,Michael Davis,"164 Maple Avenue, Belfast",2025-05-26 18:13:04,LEGAL,HOLD FO
55200,Maria Johnson,"134 Elm Street, Galway",2025-04-22 22:45:55,COLLECTIONS,CANCEL2
95274,Laura Jones,"120 Maple Avenue, Kilkenny",2025-09-17 08:57:24,LEGAL,HOLD FO
27497,John Garcia,"165 Maple Avenue, Limerick",2025-09-06 19:40:15,COLLECTIONS,CANCEL2
77524,Maria Martinez,"55 Elm Street, Sligo",2025-09-01 11:09:19,LEGAL,HOLD FO
86086,Laura Garcia,"68 Pine Road, Sligo",2025-04-08 19:01:35,LEGAL,HOLD FO
54549,Olivia Miller,"41 Hillcrest Road, Kilkenny",2025-05-30 22:19:17,LEGAL,HOLD FO
79212,Sophia Rodriguez,"177 Oak Street, Belfast",2025-07-15 15:10:50,LEGAL,LEG_TIT
59639,Emma Miller,"19 Riverside Drive, Dublin",2025-08-11 02:47:06,LEGAL,LEG_TIT
54275,Alex Jones,"90 Oak Street, Sligo",2025-08-05 22:50:05,COLLECTIONS,PRIME_D
26918,Alex Miller,"81 Hillcrest Road, Belfast",2025-03-30 05:49:38,COLLECTIONS,TELSOLUTIONS1
53131,Emma Garcia,"41 Elm Street, Sligo",2025-07-31 07:31:59,LEGAL,HOLD FO
58984,Daniel Brown,"123 Pine Road, Cork",2024-12-17 06:38:42,COLLECTIONS,PRIME
77521,Michael Martinez,"104 Sunset Boulevard, Galway",2025-02-18 23:09:10,COLLECTIONS,CANCEL2
36459,Sarah Williams,"52 Oak Street, Belfast",2025-02-26 15:00:40,LEGAL,LEG VERIF 2
63848,Emma Williams,"57 Oak Street, Limerick",2025-05-18 09:13:55,LEGAL,LEG VERIF 1
63538,Alex Brown,"134 Hillcrest Road, Cork",2025-06-07 16:58:00,COLLECTIONS,PRIME
19086,Laura Brown,"88 Cedar Lane, Sligo",2025-05-28 13:29:02,LEGAL,LEG VERIF 1
58473,Sophia Brown,"162 Elm Street, Galway",2025-05-14 02:14:08,COLLECTIONS,TELSOLUTIONS1
21415,David Jones,"172 Maple Avenue, Kilkenny",2025-11-26 09:39:41,COLLECTIONS,CASSIST2
33376,Emma Smith,"35 Sunset Boulevard, Kilkenny",2025-11-09 21:49:27,COLLECTIONS,PAY OVER
70219,John Johnson,"59 Maple Avenue, Sligo",2025-11-08 09:06:00,COLLECTIONS,PRIME
94193,David Rodriguez,"28 Cedar Lane, Sligo",2025-11-07 19:11:35,LEGAL,HOLD FO
91712,Maria Martinez,"181 Maple Avenue, Dublin",2025-09-03 01:56:47,COLLECTIONS,TELSOLUTIONS4
39175,Laura Wilson,"123 Elm Street, Kilkenny",2025-10-18 15:26:00,COLLECTIONS,CASSIST2
28442,Emma Rodriguez,"145 Elm Street, Dublin",2025-09-22 10:55:37,LEGAL,LEG_TIT
87921,Alex Brown,"3 Hillcrest Road, Galway",2025-10-04 04:58:03,LEGAL,LEG_TIT
91001,Maria Martinez,"127 Maple Avenue, Waterford",2024-12-20 05:16:06,COLLECTIONS,CASSIST2
10506,David Jones,"106 Pine Road, Waterford",2025-09-01 10:40:46,LEGAL,LEG VERIF 2
77262,Daniel Garcia,"46 Sunset Boulevard, Limerick",2025-08-11 06:13:42,COLLECTIONS,CANCEL2
53016,Laura Johnson,"197 Oak Street, Belfast",2025-08-07 03:59:12,COLLECTIONS,TELSOLUTIONS4
34177,Sarah Jones,"63 Hillcrest Road, Limerick",2025-08-04 17:40:53,LEGAL,LEG_TIT
37798,Sarah Wilson,"54 Elm Street, Cork",2025-07-12 07:01:54,COLLECTIONS,TELSOLUTIONS4
94956,Alex Jones,"144 Riverside Drive, Limerick",2025-04-03 20:18:16,COLLECTIONS,TELSOLUTIONS4
30746,Alex Miller,"32 Oak Street, Cork",2025-07-31 18:35:22,COLLECTIONS,CANCEL2
68484,Michael Wilson,"53 Elm Street, Kilkenny",2025-07-31 10:03:11,LEGAL,LEG_NOT
11254,Maria Brown,"48 Elm Street, Kilkenny",2024-12-18 15:58:54,LEGAL,HOLD FO
13861,David Smith,"185 Maple Avenue, Dublin",2024-12-06 13:46:16,LEGAL,LEG_TIT
49999,James Miller,"47 Riverside Drive, Limerick",2025-07-10 14:15:04,LEGAL,LEG VERIF 1
91558,Sophia Rodriguez,"139 Riverside Drive, Galway",2025-06-06 16:58:30,COLLECTIONS,CASSIST2
82269,Maria Martinez,"175 Oak Street, Galway",2025-11-26 09:31:40,LEGAL,LEG VERIF 2
37781,David Wilson,"105 Riverside Drive, Belfast",2025-11-20 13:58:43,LEGAL,LEG VERIF 1
51089,Laura Garcia,"41 Maple Avenue, Galway",2025-11-14 16:15:03,COLLECTIONS,CANCEL4
77513,Laura Smith,"35 Hillcrest Road, Belfast",2025-11-09 23:48:53,COLLECTIONS,CASSIST2
84845,Sarah Rodriguez,"89 Riverside Drive, Waterford",2025-07-09 16:01:13,LEGAL,LEG_TIT
84455,Daniel Smith,"118 Maple Avenue, Galway",2025-08-23 18:24:32,COLLECTIONS,TELSOLUTIONS4
55047,James Martinez,"78 Pine Road, Waterford",2025-11-05 06:30:46,LEGAL,LEG VERIF 1
72758,Emma Brown,"197 Oak Street, Dublin",2025-10-31 15:43:42,COLLECTIONS,PRIME
45539,James Johnson,"88 Maple Avenue, Sligo",2025-11-01 16:04:29,LEGAL,HOLD FO
76500,John Garcia,"176 Sunset Boulevard, Cork",2025-10-31 12:11:54,LEGAL,HOLD FO
89178,Daniel Garcia,"76 Cedar Lane, Galway",2025-10-21 18:47:19,COLLECTIONS,PAY OVER
34223,Sophia Davis,"55 Riverside Drive, Belfast",2025-10-18 00:12:49,LEGAL,LEG VERIF 2
90213,Laura Smith,"33 Riverside Drive, Kilkenny",2025-10-16 14:23:16,COLLECTIONS,PRIME_D
88716,Emma Rodriguez,"113 Cedar Lane, Galway",2025-09-28 14:06:26,COLLECTIONS,CASSIST2
35504,Daniel Garcia,"53 Cedar Lane, Kilkenny",2025-09-20 01:49:36,COLLECTIONS,PAY OVER
17948,Alex Martinez,"128 Riverside Drive, Kilkenny",2025-06-17 17:16:00,COLLECTIONS,CANCEL2
44286,Sophia Davis,"160 Cedar Lane, Cork",2025-06-22 10:14:42,LEGAL,HOLD FO
26696,Sarah Rodriguez,"73 Maple Avenue, Kilkenny",2025-08-31 16:04:45,LEGAL,LEG_TIT
60663,Maria Smith,"86 Hillcrest Road, Cork",2025-08-26 09:56:53,LEGAL,HOLD FO
83051,James Miller,"200 Hillcrest Road, Waterford",2025-08-26 06:24:49,COLLECTIONS,PRIME
45393,Emma Wilson,"84 Sunset Boulevard, Galway",2025-08-08 02:06:34,COLLECTIONS,CANCEL4
16402,Sarah Rodriguez,"146 Maple Avenue, Limerick",2025-02-13 20:42:32,COLLECTIONS,CANCEL4
63223,Daniel Smith,"39 Oak Street, Kilkenny",2025-06-20 15:20:36,COLLECTIONS,CANCEL2
65773,James Miller,"140 Riverside Drive, Kilkenny",2025-06-06 12:04:26,COLLECTIONS,PRIME
94638,David Wilson,"139 Cedar Lane, Cork",2025-11-24 02:04:46,COLLECTIONS,PRIME
66463,John Wilson,"104 Sunset Boulevard, Kilkenny",2025-11-14 14:45:49,LEGAL,HOLD FO
90467,Laura Williams,"8 Maple Avenue, Galway",2025-11-12 22:00:35,COLLECTIONS,TELSOLUTIONS1
44502,Maria Williams,"27 Elm Street, Kilkenny",2025-11-11 07:34:16,COLLECTIONS,CANCEL4
97730,Olivia Smith,"186 Sunset Boulevard, Limerick",2025-11-10 01:04:33,LEGAL,HOLD FO
31933,David Williams,"15 Elm Street, Cork",2025-09-08 02:15:28,COLLECTIONS,TELSOLUTIONS4
87813,Olivia Johnson,"55 Hillcrest Road, Galway",2025-06-04 00:33:24,LEGAL,LEG VERIF 2
78353,John Rodriguez,"87 Oak Street, Galway",2025-01-22 23:35:05,LEGAL,LEG VERIF 1
15757,Sophia Williams,"79 Sunset Boulevard, Dublin",2025-10-20 00:56:36,COLLECTIONS,TELSOLUTIONS1
59940,James Smith,"74 Elm Street, Kilkenny",2025-09-15 07:46:43,COLLECTIONS,TELSOLUTIONS1
47532,Sophia Jones,"89 Riverside Drive, Sligo",2025-10-14 22:32:07,COLLECTIONS,CASSIST2
27223,Sophia Rodriguez,"165 Cedar Lane, Kilkenny",2025-10-08 07:58:10,COLLECTIONS,TELSOLUTIONS1
94706,Alex Davis,"55 Elm Street, Galway",2025-08-29 18:04:24,COLLECTIONS,PRIME_D
78528,Laura Rodriguez,"120 Pine Road, Belfast",2025-08-26 09:56:21,COLLECTIONS,PRIME
54765,Daniel Johnson,"88 Maple Avenue, Galway",2025-04-27 05:05:58,LEGAL,LEG_TIT
31172,Olivia Smith,"102 Sunset Boulevard, Dublin",2025-07-19 11:12:14,LEGAL,LEG_TIT
71242,James Davis,"9 Hillcrest Road, Kilkenny",2025-09-09 04:41:23,LEGAL,LEG VERIF 1
65428,David Jones,"35 Hillcrest Road, Limerick",2025-08-11 16:13:54,LEGAL,LEG_TIT
83776,Maria Smith,"105 Pine Road, Kilkenny",2025-08-05 00:45:01,LEGAL,LEG VERIF 1
55992,John Miller,"18 Sunset Boulevard, Galway",2025-05-28 23:48:49,COLLECTIONS,TELSOLUTIONS4
34108,Laura Jones,"183 Pine Road, Galway",2025-05-31 12:30:52,COLLECTIONS,PRIME
80893,Alex Wilson,"36 Cedar Lane, Sligo",2025-07-04 01:25:12,COLLECTIONS,PAY OVER
85922,John Rodriguez,"94 Pine Road, Sligo",2025-02-24 14:24:35,COLLECTIONS,PAY OVER
